p_val	avg_log2FC	pct.1	pct.2	p_val_adj
EIF3G	7.14451823371666e-19	-0.235024919437789	0.536	0.634	1.13897909681911e-14
RBX1	7.20708613697122e-19	0.585521875802098	0.307	0.239	1.14895367195595e-14
CALM3	7.41896763736583e-19	-0.309786720044499	0.442	0.54	1.18273182074886e-14
RSU1	7.64686174553114e-19	0.739440014652538	0.216	0.154	1.21906269947257e-14
ZNF331	7.67894563409048e-19	-0.838728228827592	0.063	0.113	1.2241775129867e-14
HMGN1	8.3183104576892e-19	-0.243780539186876	0.481	0.583	1.32610505316481e-14
UQCRQ	1.08794623951959e-18	0.471800920308636	0.414	0.349	1.73440389504213e-14
EIF3M	1.16378618235093e-18	-0.296232572515257	0.347	0.44	1.85530793190386e-14
DEK	1.2324425536813e-18	0.512118743477919	0.39	0.327	1.96475991907872e-14
TCIRG1	1.31434942635158e-18	0.681274850330073	0.208	0.147	2.09533585548969e-14
GOLGA4	1.36799430129979e-18	0.683930223967804	0.222	0.159	2.18085651513213e-14
MZT2A	1.38636291959306e-18	-0.422480132815782	0.209	0.287	2.21013976641526e-14
RAP2B	1.44132108183051e-18	0.792422193959198	0.172	0.114	2.29775406865421e-14
AL121944.1	1.64933672246021e-18	-0.870076433762503	0.054	0.101	2.62937260294607e-14
CNN2	1.92716370336636e-18	-0.231019941095955	0.592	0.689	3.07228437590665e-14
H2AFV	2.20003014508665e-18	0.509968523550764	0.376	0.311	3.50728805729714e-14
JUN	2.38350513915499e-18	-0.248881624500394	0.918	0.929	3.79978389284088e-14
UBXN1	2.69492644949483e-18	-0.255668958547115	0.509	0.608	4.29625174578467e-14
GALT	2.95473030268137e-18	-0.74927051592917	0.069	0.12	4.71043104853464e-14
G6PD	3.27535349511503e-18	0.932546704533489	0.13	0.079	5.22156854191238e-14
CD47	3.65909238475754e-18	0.490790265959176	0.374	0.307	5.83332507978047e-14
RPL35	4.39303545347977e-18	-0.129488187248221	0.96	0.969	7.00337711993745e-14
CITED2	4.99311416649048e-18	-0.468295499912043	0.324	0.408	7.96002260421912e-14
SERTAD1	5.39939645322157e-18	0.555616527365091	0.253	0.186	8.60771782572582e-14
C12orf65	5.51950232630579e-18	-0.593603390555264	0.082	0.138	8.79919060859669e-14
POLR2G	5.71565299694068e-18	0.628585861329713	0.267	0.204	9.11189400772282e-14
SOD1	6.31001437925333e-18	-0.258373254551783	0.592	0.677	1.00594249234057e-13
CIRBP	6.39547984698958e-18	-0.219780989416014	0.707	0.784	1.01956739720708e-13
PIN1	6.41736030274539e-18	0.564705730087929	0.298	0.234	1.02305557946367e-13
FKBP8	6.68451654402726e-18	0.434518414314407	0.465	0.41	1.06564562744883e-13
CHST11	8.13187325402902e-18	0.913348880157116	0.112	0.064	1.29638323415731e-13
HIST1H4C	8.8493359820602e-18	-0.362570699274579	0.358	0.443	1.41076114226004e-13
UQCRB	9.00010936796918e-18	-0.203291770391912	0.711	0.792	1.43479743544165e-13
ARIH2	9.04165446821257e-18	0.589785785458343	0.26	0.196	1.44142055532245e-13
MRPL28	9.56093099276681e-18	0.77993423247807	0.164	0.108	1.52420361886688e-13
PRDX5	1.11212410107827e-17	0.493759712223964	0.386	0.328	1.77294824193898e-13
COX7A2	1.25970329098275e-17	0.325019740856824	0.597	0.552	2.00821898648471e-13
ZNF581	1.34982378354352e-17	-0.693551362104366	0.073	0.125	2.15188907572508e-13
SH3BP1	1.46038153994245e-17	0.688607565328486	0.204	0.145	2.32814025097625e-13
POLR2F	1.47508223898634e-17	0.620297260412133	0.23	0.167	2.35157610539203e-13
AP2S1	1.48067484510092e-17	0.509719822724628	0.307	0.242	2.36049183805989e-13
EXOSC5	1.5924939385619e-17	-0.653202599124527	0.067	0.118	2.53875383685538e-13
NFKBIB	1.60758363147328e-17	0.759698702763903	0.145	0.092	2.5628098252947e-13
MAP4	1.64344087424539e-17	0.923051443525277	0.138	0.087	2.61997344172201e-13
YEATS4	1.82238179530618e-17	-0.720897402635852	0.055	0.101	2.90524105807712e-13
MPI	1.93085622130348e-17	-0.690729074539639	0.064	0.113	3.07817098800201e-13
MAX	1.94110569674216e-17	-0.40160867828106	0.225	0.304	3.09451070174635e-13
ZNF428	2.095065549995e-17	0.542732232488579	0.326	0.263	3.33995349980202e-13
CIB1	2.15309501693923e-17	0.388892330076509	0.506	0.456	3.43246407600452e-13
DNAJC3	2.36011959739428e-17	0.708830233218719	0.169	0.113	3.76250266216595e-13
LINS1	2.90275294154367e-17	-0.697126520376595	0.064	0.113	4.62756873940893e-13
EPB41	3.0004055968569e-17	-0.391531767593402	0.223	0.302	4.78324660250927e-13
DGKZ	3.06497028907e-17	0.704264683563464	0.203	0.144	4.8861756348354e-13
RAB2A	3.07445720315051e-17	0.51565212840017	0.334	0.27	4.90129967326254e-13
AGTPBP1	3.160355387019e-17	0.91607244452658	0.103	0.058	5.03823855798569e-13
POLR2K	3.17816051009849e-17	0.64517112275065	0.214	0.153	5.06662348519902e-13
MOB2	3.28695781104877e-17	0.86161247932325	0.176	0.121	5.24006814237394e-13
TMEM131L	3.30197652012356e-17	-0.738044300913041	0.069	0.119	5.26401096838098e-13
KEAP1	3.36972518643639e-17	0.954587177425243	0.112	0.065	5.3720158922169e-13
HPS1	3.63178689666231e-17	0.65973904526952	0.239	0.179	5.78979467065906e-13
RPN1	3.89041277323406e-17	0.531866261207773	0.332	0.27	6.20209604308974e-13
SVIP	4.10996144344918e-17	-0.515562379907313	0.147	0.213	6.55210053314668e-13
SRI	4.57820352191323e-17	0.520411952761363	0.323	0.256	7.29857205463408e-13
EPSTI1	5.08832513329514e-17	0.71873445698481	0.123	0.073	8.11180792749911e-13
RAB8B	5.56802915778764e-17	0.957551930641306	0.113	0.067	8.87655208334506e-13
FDPS	5.72093383529535e-17	0.666846623119196	0.195	0.137	9.12031272022784e-13
PSMA6	5.74841397501087e-17	0.62225064437389	0.236	0.175	9.16412155896234e-13
SNRPD3	6.14390997748603e-17	0.494862583713568	0.362	0.297	9.79462128610823e-13
ZBTB8OS	6.15988862038214e-17	0.746221143337428	0.184	0.127	9.82009443861321e-13
DNAJC8	6.63188052296065e-17	0.538085126093443	0.337	0.276	1.05725439297039e-12
EBPL	6.63264782082517e-17	-0.640299439166216	0.091	0.146	1.05737671559595e-12
POP7	7.22547698812024e-17	0.95336183857592	0.119	0.072	1.15188554144613e-12
WAS	8.03176101144441e-17	0.403601823925469	0.47	0.418	1.28042334044447e-12
TAOK3	8.21441172516782e-17	0.638892784398492	0.234	0.173	1.30954151722625e-12
INPP4A	9.78004774303668e-17	1.04109266276508	0.101	0.057	1.55913521119491e-12
RNF214	9.90837291835484e-17	-0.65694973229111	0.068	0.116	1.57959281064413e-12
PPP1R12A	1.74065534059221e-16	0.565988734607865	0.291	0.23	2.77495274397209e-12
CMTM3	1.9376501247523e-16	0.623959374258449	0.262	0.203	3.08900182888012e-12
CLTB	2.10329224558e-16	0.551692378796247	0.267	0.204	3.35306849790363e-12
ZBTB1	2.38010249094397e-16	0.844444538634545	0.118	0.071	3.79435939106287e-12
TEX264	2.38240381971798e-16	0.569675358000851	0.272	0.213	3.79802816939441e-12
LSM5	2.77491990539201e-16	-0.325564536430542	0.201	0.277	4.42377731317593e-12
TRIB2	2.78215473442202e-16	-0.785537475529178	0.06	0.106	4.43531107761559e-12
MRPS33	3.26373839325357e-16	-0.572918012849547	0.082	0.134	5.20305174652484e-12
PTBP3	3.5741728057945e-16	0.659862007298262	0.209	0.151	5.69794628699759e-12
ZNHIT1	3.9674699101687e-16	0.529764028448653	0.301	0.24	6.32494053079095e-12
HSD17B10	3.97070101564755e-16	0.723384545738698	0.2	0.144	6.33009155914533e-12
COX5B	4.050463913958e-16	0.312113947348383	0.607	0.571	6.45724957163185e-12
TMED2	4.1150246884871e-16	0.523878330015467	0.34	0.284	6.56017235838614e-12
AURKAIP1	4.26460517145085e-16	0.507878444354411	0.347	0.29	6.79863356432694e-12
MOB1A	4.31229331267561e-16	0.653230694869022	0.224	0.167	6.87465799906745e-12
PPT1	4.41695782545429e-16	-0.484933512802654	0.126	0.188	7.04151416533924e-12
RAB18	4.50395456419243e-16	0.771251232335683	0.151	0.1	7.18020436623558e-12
ARPC1B	4.92354362141599e-16	0.587141705294199	0.261	0.202	7.84911324126136e-12
JOSD2	5.53875746151881e-16	0.806279197669602	0.155	0.103	8.82988714515329e-12
GABPB1-AS1	7.63982458246676e-16	-0.644205763116452	0.077	0.126	1.21794083493685e-11
CRY1	7.85728646740691e-16	0.868874157198363	0.12	0.073	1.25260860863401e-11
FBL	8.14353341841247e-16	-0.348331067062947	0.291	0.369	1.29824209756332e-11
NLRC3	8.47404407174121e-16	0.73256513048537	0.136	0.087	1.35093210591698e-11
OAS1	8.54189844430015e-16	0.95409473976374	0.104	0.061	1.36174944999033e-11
FTH1	9.33279380628139e-16	-0.142771297036639	0.977	0.984	1.48783398859738e-11
DNASE2	9.43551233567712e-16	0.844098188310563	0.12	0.073	1.50420937655365e-11
FAM118A	9.84190749254924e-16	-0.694066544356578	0.074	0.123	1.5689968924622e-11
VPS4B	1.16109564922615e-15	0.657342484697652	0.188	0.133	1.85101868399632e-11
PIGT	1.16868707139201e-15	0.746334057583829	0.161	0.11	1.86312092921314e-11
NEDD8	1.17271746152804e-15	0.434798146448695	0.431	0.379	1.86954617716801e-11
MAP4K1	1.33250073751343e-15	0.651976808396429	0.198	0.143	2.12427267574391e-11
MAP1LC3B	1.44293480847873e-15	0.483086591765918	0.341	0.284	2.30032667167679e-11
SH3KBP1	1.64725619349977e-15	0.492095936610579	0.35	0.292	2.62605582367734e-11
RALA	1.694832041579e-15	-0.495035646457018	0.111	0.169	2.70190124068524e-11
CUTA	1.69619025347475e-15	-0.24158612574667	0.49	0.58	2.70406650208945e-11
ARPP19	1.81015695176986e-15	0.807200312507403	0.121	0.075	2.88575221251151e-11
HNRNPA0	1.83161938298974e-15	-0.251529695128305	0.495	0.583	2.91996762036224e-11
COPE	2.31975412305044e-15	0.523671947939822	0.335	0.278	3.69815202296701e-11
PSMD2	2.56485979500282e-15	0.651257347247975	0.201	0.145	4.08889948519349e-11
ATP1A1	2.57114113491658e-15	-0.40018034313414	0.187	0.255	4.09891319728401e-11
ICAM3	2.64470077263132e-15	0.326531545657049	0.531	0.489	4.21618197172885e-11
MFNG	3.05067844084755e-15	-0.322542427463809	0.248	0.326	4.86339157039917e-11
AL138963.3	3.2740430217114e-15	-0.635371021908391	0.119	0.176	5.21947938521232e-11
STK17B	3.30472660146733e-15	-0.353218735829847	0.38	0.457	5.26839514805921e-11
ACTR2	3.61961704843322e-15	0.499477240423108	0.335	0.276	5.77039349861224e-11
ATP5MD	3.86948068070489e-15	0.392867493335487	0.471	0.421	6.16872610117974e-11
IL17RA	3.98750374884159e-15	-0.544280436881019	0.094	0.147	6.35687847640327e-11
TBC1D10C	3.99725213450415e-15	0.317357801727585	0.524	0.477	6.37241935282651e-11
ADAR	4.25096088892341e-15	0.521097288968856	0.282	0.223	6.7768818491217e-11
TMBIM1	4.38573678886115e-15	0.530942952998734	0.267	0.208	6.99174158880244e-11
MAPRE2	5.50184375275853e-15	0.541618562931977	0.272	0.214	8.77103931064766e-11
RNF19A	6.31989652449443e-15	0.725972052188539	0.149	0.1	1.0075179039349e-10
JAK3	7.28202501263767e-15	-0.472569552228078	0.154	0.216	1.1609004275147e-10
CAPZA1	7.2946748979528e-15	0.54237456939578	0.25	0.192	1.16291707223164e-10
SEM1	7.59483215402327e-15	0.424596519366379	0.352	0.293	1.21076814199439e-10
C11orf1	7.89671956091577e-15	-0.700948433093848	0.062	0.105	1.25889503240119e-10
ACTR1A	9.01723337561967e-15	0.825343492654607	0.138	0.091	1.43752734474129e-10
PLEKHJ1	9.02126149521896e-15	0.578432312210428	0.251	0.196	1.43816950756781e-10
PARP14	9.73131405095138e-15	0.85037227216193	0.105	0.063	1.55136608600267e-10
SAE1	9.9602922261025e-15	-0.542023203671802	0.106	0.159	1.58786978668526e-10
TSPO	1.10070993404836e-14	0.314400651769217	0.53	0.482	1.75475177685989e-10
IGBP1	1.23386439366154e-14	-0.310460198152463	0.241	0.317	1.96702661637522e-10
SRSF9	1.27259007172109e-14	0.677348537402185	0.203	0.15	2.02876309233777e-10
MEAF6	1.28005929591689e-14	0.501984387185223	0.314	0.259	2.0406705295507e-10
CANX	1.28556894784773e-14	0.477228070609021	0.296	0.24	2.04945401665885e-10
TROVE2	1.36623580433041e-14	0.582780235360451	0.207	0.153	2.17805311926353e-10
ESD	1.48653168237614e-14	-0.47498666918832	0.124	0.181	2.36982880804405e-10
BCL11B	1.52853049698736e-14	-0.468484278690344	0.131	0.19	2.43678331829726e-10
IFNAR1	1.58950327054593e-14	-0.520330730920384	0.108	0.161	2.53398611390433e-10
ILK	1.68628419739256e-14	0.660139944424308	0.182	0.13	2.68827426748322e-10
SCAMP4	1.71223874478561e-14	0.902820012948774	0.101	0.061	2.72965100693721e-10
SDF2	1.72492066406599e-14	0.766105322424888	0.132	0.086	2.74986852265401e-10
MPPE1	1.75345980306406e-14	0.749162489436321	0.133	0.086	2.79536561804473e-10
LAPTM4A	1.92466059421656e-14	0.565060993756337	0.224	0.168	3.06829391930003e-10
SOD2	2.01236872350978e-14	-0.538134642746217	0.081	0.129	3.20811821901929e-10
SF3B4	2.31766415841681e-14	0.612485537940203	0.232	0.178	3.69482020134808e-10
NME2	2.38305786252869e-14	-0.370656920881392	0.195	0.263	3.79907084444324e-10
TACC1	2.51561036707993e-14	0.851417824468586	0.114	0.071	4.01038604719883e-10
IDI1	3.1221625181043e-14	0.643338693177269	0.19	0.139	4.97735148636187e-10
HNRNPA2B1	3.34396065517131e-14	0.16901291976809	0.838	0.834	5.3309420764741e-10
SZRD1	3.40732983212841e-14	0.615566232941255	0.207	0.154	5.43196521837911e-10
KIAA1551	3.56333683188164e-14	0.353305186907898	0.375	0.316	5.68067157738571e-10
EFCAB2	3.85399804305329e-14	-0.627942604522356	0.077	0.122	6.14404368023555e-10
GIMAP2	3.87552540787166e-14	-0.523111845597132	0.116	0.17	6.17836260522901e-10
ENO1	4.1424478247811e-14	0.294279963760209	0.558	0.517	6.60389032226603e-10
MRPS21	4.19093150086131e-14	-0.224911066705797	0.348	0.434	6.6811829986731e-10
PRKD2	4.21802769067993e-14	0.763514903588853	0.12	0.076	6.72437974448195e-10
TPP1	4.42789456695933e-14	0.756312260103863	0.135	0.089	7.05894951864657e-10
BNIP3	4.93445450826679e-14	-0.537423882566029	0.088	0.137	7.86650737707891e-10
GPAA1	5.25466296786592e-14	0.636582949300316	0.175	0.124	8.37698370337185e-10
LYPLA2	5.83423176104096e-14	0.549167299991232	0.231	0.176	9.3009322734515e-10
EIF2D	7.19621668795738e-14	-0.622191267894291	0.067	0.11	1.14722086439417e-09
SINHCAF	7.33090183919206e-14	-0.566673583302873	0.101	0.152	1.168692371204e-09
UQCRC1	7.39916704099832e-14	0.508610426315196	0.269	0.215	1.17957520967595e-09
MLEC	7.94842742376101e-14	0.64026829834852	0.156	0.108	1.26713829989598e-09
SH2D1A	7.99802972753158e-14	0.767831489059612	0.128	0.084	1.27504589916308e-09
EWSR1	8.08172733793889e-14	0.386206724518409	0.412	0.359	1.28838897221422e-09
UBR2	8.467786695396e-14	0.702374980075096	0.126	0.081	1.34993455498003e-09
OST4	8.58823931165573e-14	0.263805656539517	0.689	0.669	1.36913711106416e-09
KMT2E	8.62546576077989e-14	0.337551251899514	0.48	0.432	1.37507175158353e-09
ARL14EP	8.91227610271176e-14	-0.570790868609788	0.083	0.13	1.42079505629431e-09
IFNGR1	9.20683850898209e-14	0.871178693182647	0.104	0.064	1.46775419510192e-09
SF3B5	9.45486527413424e-14	0.368408351267786	0.465	0.418	1.50729462200248e-09
ADD1	1.03323913931088e-13	0.776758585787077	0.128	0.085	1.6471898358894e-09
NAP1L4	1.13500009753173e-13	-0.332603110384513	0.193	0.261	1.80941715548508e-09
TMED5	1.20583223088002e-13	0.690269944673305	0.162	0.113	1.92233774246892e-09
SSNA1	1.22615241833609e-13	0.46857302087634	0.334	0.284	1.9547321853114e-09
ATP5ME	1.27938856095889e-13	0.467068096478714	0.287	0.229	2.03960124388066e-09
ARPC4	1.40825209451213e-13	0.825400711237103	0.1	0.061	2.24503548907124e-09
TSEN15	1.42845975122438e-13	0.821846187963621	0.127	0.084	2.27725053540191e-09
PDCD4	1.48188407504197e-13	-0.313238395925861	0.226	0.297	2.36241959243192e-09
EIF2AK2	1.48959651992593e-13	0.637381676893146	0.183	0.133	2.37471477206591e-09
CYTIP	1.55636003953543e-13	-0.290053426548813	0.344	0.423	2.48114917502738e-09
ADK	1.57435020843416e-13	-0.608436319351295	0.07	0.113	2.50982910228574e-09
COPZ1	1.60338056587714e-13	0.535398776061562	0.253	0.201	2.55610929812133e-09
TUBB4B	1.60406024176745e-13	0.487449629209597	0.252	0.195	2.55719283742567e-09
ETHE1	1.71037872624953e-13	0.589222372336195	0.229	0.178	2.726685765387e-09
PSMC3	1.72474496822073e-13	0.592125408083587	0.214	0.162	2.74958842833749e-09
HERPUD2	1.77710234938451e-13	0.514942177061395	0.262	0.208	2.83305656538878e-09
GPS1	1.7800602947912e-13	0.592788527002901	0.206	0.154	2.83777212195614e-09
ENOSF1	1.8741792357722e-13	-0.562792946369163	0.074	0.119	2.98781653766803e-09
VPS26A	1.8803704952809e-13	0.883575033231261	0.116	0.075	2.99768664357681e-09
ERN1	1.93717923190346e-13	0.72568726107145	0.129	0.085	3.0882511315005e-09
LAMTOR1	2.0100250847002e-13	0.440280656668067	0.359	0.305	3.20438199002906e-09
HSPB11	2.20310343638179e-13	0.680034066684011	0.165	0.117	3.51218749827984e-09
ERLEC1	2.26906491649512e-13	0.581277573113946	0.182	0.132	3.61734328987652e-09
PTPRCAP	2.43436111794633e-13	0.569500506269082	0.248	0.195	3.88085849423004e-09
DNAJB11	2.49918171958281e-13	0.712597401851587	0.119	0.076	3.98419549735891e-09
CCT4	2.53678591195403e-13	-0.283710856443169	0.282	0.356	4.04414410083711e-09
COMMD8	2.62617174371296e-13	0.771359162497363	0.135	0.091	4.1866429938272e-09
GABARAP	2.89378880903148e-13	0.271101544838702	0.607	0.574	4.61327811935799e-09
TRANK1	3.05447728469265e-13	0.83076501705994	0.104	0.065	4.86944768725702e-09
PARP15	3.08585615224262e-13	0.824137403724466	0.107	0.067	4.91947187790519e-09
TRAPPC4	3.17027687816502e-13	0.675219572164216	0.147	0.101	5.05405539917067e-09
PLAA	3.30458672588332e-13	0.859192521690571	0.102	0.063	5.26817215840319e-09
MIF	3.33499969275593e-13	-0.189944430197441	0.671	0.742	5.31665651019151e-09
DERL2	3.3737830185799e-13	0.70551173439269	0.158	0.111	5.37848488822008e-09
DYNLRB1	3.69061156006428e-13	0.414404760910492	0.412	0.367	5.88357294905447e-09
UNC13D	3.78226256756841e-13	0.779842847400722	0.105	0.066	6.02968298521756e-09
DENND4C	3.89060318066238e-13	0.78301227019502	0.106	0.066	6.20239959061196e-09
COMT	4.0442361025007e-13	0.668031927957031	0.153	0.106	6.44732119460662e-09
FAM173A	4.11620552776139e-13	0.662969473563572	0.12	0.077	6.56205485235721e-09
ETS1	4.417238301398e-13	-0.337744690577768	0.222	0.288	7.0419613000887e-09
SF1	4.51259518215485e-13	-0.221507809742731	0.589	0.669	7.19397923939126e-09
ETFB	4.64047415341349e-13	-0.400583925474954	0.09	0.138	7.39784389537178e-09
TLK1	4.85836135912574e-13	-0.495846651676942	0.134	0.189	7.74519967871825e-09
ATP2A3	5.1715183480857e-13	0.854421359733027	0.121	0.08	8.24443455051823e-09
PCID2	5.51680558389518e-13	0.788684633964496	0.138	0.094	8.7948914618457e-09
TARSL2	5.59899169820878e-13	-0.611239973377572	0.084	0.128	8.92591256528444e-09
SKAP1	5.62573756024448e-13	0.352911157841264	0.433	0.384	8.96855081854175e-09
CLNS1A	5.8830290594434e-13	-0.332251231928625	0.217	0.285	9.37872492656467e-09
ARHGAP30	6.37453418292786e-13	0.497486355155101	0.295	0.243	1.01622823944236e-08
ATP5PB	6.46512248384635e-13	0.390984649948704	0.451	0.41	1.03066982637478e-08
COX17	6.95119488991235e-13	0.589674255253034	0.232	0.181	1.10815948934983e-08
C12orf10	7.69077421284198e-13	-0.411468256275116	0.103	0.153	1.22606322501127e-08
NOP58	7.77801419511635e-13	-0.299768772525752	0.244	0.314	1.23997102298545e-08
COX6B1	8.09372311598775e-13	0.239720041604494	0.676	0.651	1.29030133915077e-08
JAK1	8.90972211217905e-13	0.274514550353544	0.561	0.531	1.42038789912358e-08
TECR	8.95917561946216e-13	-0.263204135449262	0.315	0.395	1.42827177725466e-08
ERP44	9.52998849407932e-13	0.598702379080929	0.199	0.15	1.51927076572613e-08
CSK	9.78662158700719e-13	0.489505867572704	0.319	0.268	1.56018321340069e-08
TMED10	1.06867684675812e-12	0.403339168207282	0.334	0.279	1.70368462910179e-08
CNOT7	1.12437650253879e-12	-0.297605592600058	0.191	0.255	1.79248102034734e-08
TNFRSF1A	1.14228088921344e-12	0.87078732074108	0.103	0.065	1.82102419358407e-08
OS9	1.22338785710429e-12	0.545428935173758	0.246	0.195	1.95032492179566e-08
ATP6V0C	1.25918105694439e-12	0.337970747677799	0.452	0.408	2.00738644098075e-08
SERPINB6	1.37861450909405e-12	0.841856861812018	0.123	0.082	2.19778725039774e-08
SRRM2	1.38740757918226e-12	0.408837694856928	0.319	0.265	2.21180516273236e-08
GUSB	1.45408146987257e-12	0.729154723791575	0.134	0.092	2.31809667927085e-08
MYADM	1.73218569144462e-12	0.553062763871127	0.263	0.212	2.76145042930102e-08
TOMM5	1.93588838903434e-12	0.500414571970121	0.256	0.204	3.08619326979855e-08
ADI1	1.96548470241916e-12	-0.467710566141947	0.134	0.186	3.13337571259662e-08
CD4	2.02309020357817e-12	0.498139684199216	0.305	0.256	3.22521040254432e-08
BTN3A1	2.19156308900199e-12	0.684363227091143	0.123	0.082	3.49378987648697e-08
SNRPG	2.30191574551333e-12	0.422566992721039	0.328	0.275	3.66971408149735e-08
SNRPB2	2.33121958422269e-12	0.499321892902469	0.288	0.237	3.71643026116781e-08
PBDC1	2.34846150794417e-12	0.737136924221681	0.136	0.093	3.74391733596459e-08
COPS9	2.39032674992787e-12	0.408511278831863	0.345	0.294	3.81065890473501e-08
VPS51	2.41412683836735e-12	-0.302938547206288	0.241	0.308	3.84860100572523e-08
SLC4A7	2.60454775050479e-12	0.741439465360209	0.116	0.076	4.15217002385474e-08
SLAMF1	2.68096982510405e-12	0.762345589284535	0.119	0.079	4.27400209518088e-08
PSMG4	2.82361737621921e-12	-0.498681964916697	0.094	0.14	4.50141082116866e-08
RBM42	2.82480322852409e-12	0.645742100734113	0.179	0.133	4.50330130691311e-08
EVL	2.9308295888169e-12	-0.160993952041922	0.73	0.8	4.67232853049191e-08
RPL23A	3.10737314787341e-12	-0.0791620949163399	0.972	0.979	4.95377427233979e-08
TMEM173	3.11401123568054e-12	0.480445615147961	0.294	0.244	4.96435671192192e-08
