p_val	avg_log2FC	pct.1	pct.2	p_val_adj
PSMA4	1.14778134556001e-15	0.792597714451372	0.213	0.161	1.73165771604639e-11
NBDY	1.19087117090787e-15	-0.266594823271846	0.191	0.269	1.7966673355487e-11
G3BP2	1.27318012306699e-15	-0.232137567874667	0.267	0.36	1.92084685167117e-11
TERF2IP	1.37442059321839e-15	0.534596408296419	0.375	0.328	2.07358834898858e-11
ACTR2	1.51086633001183e-15	0.598919870600744	0.331	0.285	2.27944403208885e-11
ARL5A	1.52691135082e-15	0.740428376032882	0.228	0.175	2.30365115498214e-11
DNASE2	1.77653312114807e-15	1.06826269150078	0.114	0.071	2.68025551987609e-11
MT-ND2	1.81052210833467e-15	-0.159486206258972	0.772	0.859	2.73153470484452e-11
SAE1	2.10203568498412e-15	-0.406063110301668	0.109	0.168	3.17134123793554e-11
SMAP2	2.26953637743349e-15	-0.404746463045558	0.098	0.154	3.42404953263391e-11
VTI1B	2.41567131136545e-15	0.775774743178364	0.195	0.144	3.64452330745705e-11
EBPL	2.54724939727715e-15	-0.398199234284269	0.09	0.144	3.84303516567204e-11
BTF3L4	2.96069697416523e-15	-0.417423450584935	0.082	0.134	4.46680352492309e-11
FKBP5	2.96583426445582e-15	-0.290163799917311	0.11	0.169	4.47455415478449e-11
DYNLRB1	2.99123511313429e-15	0.51923142440068	0.395	0.357	4.5128764151857e-11
GOLGA4	3.77357638435404e-15	0.680589295142131	0.229	0.178	5.69319469107495e-11
FYB1	3.89377828391715e-15	-0.196173984805201	0.65	0.748	5.8745432969458e-11
NFKB2	4.20358197869475e-15	-0.448118681644464	0.064	0.111	6.34194413125677e-11
C12orf65	4.46842229293557e-15	-0.421486644900645	0.086	0.138	6.7415087133519e-11
RPS27L	4.66584933146738e-15	0.570649533865924	0.362	0.317	7.03936688638484e-11
NFKBIB	4.70715378546389e-15	0.87917500215965	0.146	0.098	7.10168291612937e-11
MAP4K5	4.78214408544567e-15	1.01339106737544	0.108	0.066	7.21482078171188e-11
MRPS25	4.81881246210348e-15	-0.438874478674538	0.077	0.126	7.27014236157552e-11
IGBP1	5.05176244354764e-15	-0.225096213076831	0.225	0.309	7.62159399858033e-11
FDPS	5.96184849757524e-15	0.799577900979347	0.198	0.148	8.99464082829177e-11
TENT5C	6.15766721831795e-15	0.855016118695392	0.151	0.104	9.29007253227629e-11
ANAPC16	6.43085162114022e-15	-0.174747269040552	0.486	0.6	9.70222584081425e-11
C11orf21	6.63457519184563e-15	1.0069332194593	0.128	0.083	1.00095835919375e-10
EMC7	7.35197214308026e-15	0.76709978652289	0.2	0.15	1.10919203722652e-10
ARPC4	7.69901548502131e-15	1.04735518673429	0.107	0.065	1.16155046622517e-10
MOB2	8.51161642809124e-15	0.840423778829723	0.169	0.12	1.28414757050613e-10
SDHC	8.8861346791445e-15	0.62578856459519	0.265	0.213	1.34065113904253e-10
CDKN2D	9.06440705415397e-15	0.808564435274751	0.192	0.142	1.36754709226021e-10
LARS	9.73339562112448e-15	-0.287239220586265	0.13	0.194	1.46847739735905e-10
HPS1	9.73560296629056e-15	0.714869365765447	0.235	0.184	1.46881041952426e-10
OLA1	9.8277098597043e-15	-0.214873744714671	0.169	0.242	1.48270658653359e-10
ZNF331	1.04194724804493e-14	-0.4481018173968	0.075	0.124	1.57198581312538e-10
STX16	1.12982418268823e-14	-0.403432624748854	0.077	0.126	1.70456574442173e-10
CYB5A	1.24986680489881e-14	-0.494103991376865	0.076	0.124	1.88567404855084e-10
PIP4K2A	1.33989486253047e-14	0.976079179150231	0.114	0.071	2.02149937909971e-10
ANAPC11	1.38014722332839e-14	0.538794948582885	0.355	0.313	2.08222811583555e-10
CEMIP2	1.40556242721968e-14	1.02198904882121	0.119	0.076	2.12057203394633e-10
CRTC3	1.41605818805027e-14	-0.551676239974866	0.058	0.101	2.13640698831144e-10
GPR65	1.45189294627639e-14	0.748579376499977	0.177	0.127	2.19047088804719e-10
ACTR1A	1.61663629723732e-14	0.890637777650577	0.138	0.093	2.43901918164195e-10
SMIM20	1.62894893693942e-14	-0.452390770004988	0.088	0.139	2.45759526116051e-10
STUB1	1.70276357718788e-14	0.635092972270566	0.27	0.222	2.56895940890336e-10
PSENEN	1.74377068773118e-14	0.913460029238387	0.13	0.086	2.63082683658003e-10
SH2B1	1.9187196677998e-14	-0.400634161432456	0.076	0.125	2.89477236280956e-10
XAF1	2.1619275753553e-14	0.688534142461181	0.232	0.18	3.26170013293854e-10
UBAC2	2.29064863135098e-14	-0.213949371260558	0.178	0.251	3.45590159011922e-10
HDAC7	2.41244842908264e-14	-0.489803547037245	0.057	0.1	3.63966094495697e-10
MT-ND4	2.45029178135496e-14	-0.134821456943929	0.807	0.89	3.69675521053023e-10
HNRNPF	2.46178057861133e-14	0.478981129092675	0.412	0.378	3.71408835895092e-10
COMT	2.49708187141302e-14	0.818527316723314	0.173	0.125	3.76734741940083e-10
CDC37	2.7836837277439e-14	0.414101002235253	0.498	0.474	4.19974364004722e-10
LASP1	3.1998610617236e-14	0.897195402406107	0.131	0.086	4.82763038382239e-10
NABP2	3.24315410046138e-14	0.974109539901546	0.116	0.074	4.89294659136609e-10
PSMA6	3.24564290726952e-14	0.705959432686829	0.237	0.189	4.89670145419752e-10
SFXN1	3.29357239765344e-14	-0.32776694934615	0.148	0.212	4.96901267633975e-10
SDF2	3.538849894236e-14	0.884525290867924	0.136	0.091	5.33906283543385e-10
CDKN2AIP	3.5616497237429e-14	-0.283514885012042	0.129	0.19	5.37346093821091e-10
SP100	3.56961736819521e-14	0.51404083417801	0.413	0.377	5.38548172339611e-10
RAP2B	3.98260351794162e-14	0.862796491910608	0.149	0.103	6.00855392751852e-10
DUSP23	4.07177264737916e-14	0.790195115200422	0.153	0.106	6.14308339310095e-10
P2RY8	4.45961007126318e-14	0.749289963848045	0.231	0.183	6.72821371451475e-10
TRAPPC6A	5.08342032876677e-14	-0.170513317870498	0.199	0.279	7.66935625001042e-10
MANF	5.16677533207827e-14	0.80603900578049	0.178	0.13	7.79511394350648e-10
JAK1	5.4933950369034e-14	0.354866252179837	0.566	0.556	8.28788509217616e-10
FAM173A	5.6203913086637e-14	-0.257409782967948	0.172	0.241	8.47948436738093e-10
ATP5IF1	5.75059699949383e-14	0.398728715428693	0.518	0.507	8.67592569313634e-10
NDUFB5	5.79647585177623e-14	-0.238303668262844	0.146	0.211	8.7451431175748e-10
MCRIP1	5.90018843642211e-14	0.697583986842784	0.214	0.165	8.90161429403004e-10
WNK1	8.30473170589533e-14	0.878778682028268	0.158	0.113	1.25293487246843e-09
AKIRIN1	8.33418661834456e-14	-0.271899824806309	0.158	0.225	1.25737873510964e-09
PHPT1	8.37278403743164e-14	0.717361587591319	0.228	0.179	1.26320192772731e-09
VPS26B	8.64579121792154e-14	0.861599366528692	0.168	0.122	1.30439052104782e-09
HNRNPA3	9.0412247057363e-14	0.388764766104761	0.52	0.504	1.36404957135444e-09
ARIH2	9.35332474877827e-14	0.672371739670871	0.25	0.202	1.41113610484818e-09
TSTD1	9.68118471685788e-14	-0.173061934562315	0.339	0.441	1.46060033823235e-09
TNFAIP8	1.01632932018893e-13	-0.164873636690944	0.24	0.322	1.53333604536903e-09
NOA1	1.05924561062216e-13	-0.368212478111509	0.078	0.125	1.59808385274565e-09
ZFAND6	1.08419444103896e-13	0.830855110462079	0.148	0.103	1.63572415319549e-09
CHMP1A	1.17604887257959e-13	0.862369177052671	0.133	0.09	1.77430493406083e-09
PGGHG	1.25753565506359e-13	-0.44714193136454	0.067	0.111	1.89724404279444e-09
TMEM165	1.26341349978137e-13	0.798819652034174	0.157	0.111	1.90611194712016e-09
MPI	1.28567482747392e-13	-0.512111305111905	0.066	0.109	1.9396976122099e-09
DECR1	1.57868810486017e-13	0.741472595972811	0.206	0.159	2.38176674380254e-09
IL16	1.62112024857076e-13	-0.189257364415409	0.281	0.369	2.44578411901871e-09
BTG2	1.65711750002548e-13	-0.238321581023342	0.282	0.366	2.50009317228844e-09
ZCCHC17	1.68691891048216e-13	0.968668460238127	0.113	0.073	2.54505456024444e-09
NOB1	1.72151435226853e-13	-0.344800361034404	0.098	0.15	2.59724870326753e-09
ATP6V1F	1.74452240758574e-13	0.487347253845819	0.391	0.355	2.6319609563246e-09
VAMP5	1.83461403354204e-13	0.568629583366747	0.304	0.257	2.76788219240487e-09
RNF125	2.00971851752182e-13	0.676217738973929	0.268	0.223	3.03206232738517e-09
SLC52A2	2.07790554236307e-13	0.821369094736913	0.122	0.08	3.13493609176317e-09
PARP14	2.08272911812228e-13	0.925662998320592	0.109	0.069	3.14221342051108e-09
BNIP3	2.18394457386222e-13	-0.407321238392099	0.078	0.124	3.29491717858594e-09
ZBTB20	2.38875809976013e-13	-0.247101977514895	0.102	0.156	3.6039193451081e-09
IFITM3	2.70549728920473e-13	0.598750966175223	0.407	0.379	4.08178376022318e-09
EIF6	2.76326801266123e-13	0.675477931508844	0.215	0.167	4.16894245070199e-09
FAM96B	2.82109096190074e-13	0.565023780228241	0.326	0.285	4.25617993421965e-09
SRSF5	2.8794521178898e-13	-0.142428818469378	0.637	0.746	4.34422941026035e-09
ARPP19	2.92293280832425e-13	0.987450940303867	0.112	0.073	4.40982872791879e-09
DUSP1	2.94638400268079e-13	-0.172696461047279	0.833	0.899	4.44520954484451e-09
NPRL2	3.06806181929481e-13	0.951912294095608	0.117	0.077	4.62878486677007e-09
RALA	3.07927945901109e-13	-0.297953969692199	0.12	0.178	4.64570891981004e-09
C16orf54	3.23688827559521e-13	-0.24496276732159	0.149	0.212	4.88349334139049e-09
IFNAR1	3.43263316488609e-13	-0.310322432560948	0.104	0.157	5.17881365586365e-09
DCK	3.49619031890258e-13	-0.301391101992787	0.096	0.147	5.27470233412832e-09
GIMAP1	3.58125842189302e-13	-0.442670231412402	0.064	0.107	5.40304458110999e-09
LRP10	3.59955099235342e-13	0.646161695284364	0.247	0.202	5.4306425821636e-09
COPZ1	3.67348940595211e-13	0.651853233259937	0.242	0.195	5.54219346675995e-09
NT5DC1	3.83748181470032e-13	-0.355993261139905	0.092	0.142	5.78960881383837e-09
OXLD1	3.94440903501424e-13	-0.285514313702993	0.132	0.191	5.95092991112598e-09
CNOT7	4.48563024343554e-13	-0.178049016574349	0.187	0.259	6.76747034827119e-09
CAMK2G	4.83173473165041e-13	-0.302191235068642	0.1	0.153	7.28963818964097e-09
SLC4A7	5.79624162101037e-13	0.949803100017474	0.112	0.073	8.74478973361835e-09
COX6B1	6.04515960677593e-13	0.280949065269654	0.656	0.674	9.12033229874284e-09
AC025164.1	6.049648225904e-13	-0.469999848582875	0.081	0.127	9.12710427842137e-09
SPOCK2	6.10988075062295e-13	-0.134507454565234	0.402	0.513	9.21797708846484e-09
MFNG	6.14652810242513e-13	-0.198779311578845	0.241	0.323	9.2732669481288e-09
CYC1	6.76123894073897e-13	0.66673432117748	0.249	0.206	1.02006811898929e-08
SEM1	7.05438797270413e-13	0.571945259394007	0.333	0.293	1.06429551344187e-08
RPN1	7.08833262817403e-13	0.570657221175598	0.323	0.283	1.06941674361262e-08
EIF1AX	7.24535229546893e-13	-0.17965866788085	0.207	0.282	1.0931063008174e-08
NINJ1	7.26617279816035e-13	-0.253103885411747	0.107	0.16	1.09624749005845e-08
MRPL3	7.37135957437015e-13	-0.331060481952818	0.103	0.155	1.11211701898522e-08
ATP2B1-AS1	7.48784196475568e-13	-0.418993827511778	0.11	0.162	1.12969071722269e-08
CCT4	7.79373560439433e-13	-0.177622775660693	0.282	0.37	1.17584089063497e-08
TOR1A	9.01675544465289e-13	0.960811933611429	0.107	0.069	1.36035789393478e-08
ZFP36L1	9.88479201467731e-13	-0.195366745136761	0.36	0.454	1.49131857125437e-08
STX8	1.03989176988194e-12	0.688071876422099	0.186	0.14	1.56888471322089e-08
TNFRSF1A	1.13845878986603e-12	0.918676461067468	0.11	0.071	1.71759277627089e-08
ATP5MG	1.16712059860106e-12	-0.123921696213889	0.785	0.875	1.76083484710943e-08
CUTA	1.204383945537e-12	-0.158817184907909	0.472	0.575	1.81705405863168e-08
VPS51	1.23422214697543e-12	-0.164736414078173	0.245	0.326	1.86207095314183e-08
POLR2G	1.25295278609399e-12	0.614565114923806	0.271	0.226	1.89032986838e-08
CHST11	1.31191889310884e-12	1.00080505540911	0.105	0.067	1.97929203403331e-08
IRF2BP2	1.31586488155962e-12	-0.228946475719864	0.154	0.217	1.985245346809e-08
SHISAL2A	1.32836471415344e-12	-0.30628295585566	0.08	0.126	2.00410384424329e-08
C4orf48	1.35899000490116e-12	0.716802658984811	0.224	0.177	2.05030822039438e-08
VIM	1.4037598390367e-12	-0.11392472909233	0.89	0.948	2.11785246915467e-08
IDI1	1.46221350604772e-12	0.746166404373549	0.19	0.145	2.2060415165742e-08
HAX1	1.47441737227583e-12	-0.211490422900238	0.198	0.269	2.22445348955254e-08
VPS37B	1.5646645357073e-12	1.02124785742337	0.101	0.064	2.36060938502161e-08
STAT4	1.60650986741592e-12	0.691215385314541	0.195	0.149	2.4237414369704e-08
NEDD8	1.63405183849257e-12	0.444292440136086	0.427	0.401	2.46529400873373e-08
RBCK1	1.63967350585173e-12	0.591119896014826	0.264	0.22	2.47377541827851e-08
RORA	1.66725819597049e-12	0.589414468371839	0.262	0.216	2.51539244026068e-08
PPM1G	1.70026903041115e-12	0.595955328913756	0.306	0.264	2.5651958861813e-08
SEC11A	1.73500709817575e-12	0.513245863902126	0.341	0.304	2.61760520901775e-08
GIMAP4	1.75332250740407e-12	0.45430840936046	0.446	0.418	2.64523766692051e-08
ANXA2R	1.7783937912425e-12	-0.177829433253949	0.193	0.264	2.68306271284756e-08
ZNF277	1.92806687066761e-12	-0.38068931646611	0.069	0.111	2.90887448777622e-08
LAMTOR1	2.10256556883413e-12	0.529017438465819	0.36	0.324	3.17214067370005e-08
SERTAD1	2.20808637532571e-12	0.679459970435117	0.269	0.225	3.3313399144539e-08
CD164	2.20876236865405e-12	0.611338608924221	0.265	0.22	3.33235978558837e-08
CLPTM1	2.22780195769708e-12	0.80511494890221	0.136	0.095	3.36108481357759e-08
RAB2A	2.33704485661607e-12	0.540169500091125	0.322	0.281	3.52589957517666e-08
SUCLG2	2.51373908549066e-12	-0.274838326474168	0.116	0.171	3.79247815827976e-08
PIK3R5	2.59700150398932e-12	0.849355963533372	0.128	0.088	3.91809616906869e-08
EWSR1	2.64125821373535e-12	0.440340481696802	0.406	0.375	3.98486626706253e-08
COX7B	2.65758508261958e-12	0.483058337320093	0.4	0.371	4.00949861414817e-08
CDC42SE1	2.79607110283654e-12	0.542672128796891	0.324	0.285	4.21843247284948e-08
GCHFR	2.94801628473031e-12	-0.347748664029667	0.081	0.126	4.44767216877262e-08
ATP5F1B	2.96235166676646e-12	0.393176769811802	0.482	0.468	4.46929995965056e-08
MZT2B	3.08211484887419e-12	-0.227063984725274	0.195	0.262	4.64998667249649e-08
UQCR11	3.36861650151417e-12	0.305923678886751	0.592	0.601	5.08223171583444e-08
FCGRT	3.51774544287046e-12	-0.389403282758112	0.069	0.112	5.30722254965867e-08
TNRC6B	4.09015251767788e-12	-0.220840137790491	0.201	0.27	6.17081310342062e-08
KLRB1	4.1775602598899e-12	-0.371818823984867	0.22	0.153	6.30268516409589e-08
RPS26	4.36577617030154e-12	-0.21949490421197	0.95	0.954	6.58664650813394e-08
SERBP1	4.48771837150724e-12	-0.151238825359217	0.408	0.514	6.77062070709297e-08
XBP1	4.74602332192230e-12	0.536651261315169	0.338	0.298	7.16032538578418e-08
NAXE	4.78502725930382e-12	0.718111581013044	0.22	0.177	7.21917062611167e-08
NCOR1	4.87579031951674e-12	0.49548210819588	0.381	0.348	7.3561048550549e-08
BZW1	5.05627902217131e-12	0.520924124138796	0.358	0.321	7.62840816074985e-08
PPP6R1	5.05796301948028e-12	0.929047524080405	0.11	0.072	7.63094880748989e-08
PNISR	5.44312083992639e-12	-0.138422509294269	0.491	0.6	8.21203641119694e-08
SRA1	5.71264158956703e-12	0.786098968542593	0.153	0.111	8.61866236617978e-08
MESD	5.7714254444848e-12	0.716403466948137	0.207	0.162	8.70734956809422e-08
EIF2D	5.88207649066669e-12	-0.332383957621404	0.068	0.109	8.87428880146883e-08
NAPA	6.0105169796315e-12	0.583967853132783	0.311	0.273	9.06806696717005e-08
SMPD1	6.05926745369563e-12	-0.353303289183232	0.104	0.154	9.1416168073906e-08
BUD31	6.28077519668984e-12	0.641360033476469	0.233	0.187	9.47580553924596e-08
TRMT1	6.45309718141988e-12	-0.307420936121642	0.077	0.121	9.73578771760817e-08
RTRAF	6.50717537156041e-12	-0.124841912986566	0.338	0.438	9.81737548307318e-08
PIGT	6.58870169939535e-12	0.812255531189508	0.158	0.117	9.94037425387777e-08
LAT	6.63423847208985e-12	0.343972500895566	0.536	0.524	1.0009075582842e-07
HIST1H1E	6.75130731001035e-12	0.733674000189388	0.23	0.185	1.01856973386126e-07
SF3B5	6.80626730858716e-12	0.391164344549064	0.466	0.446	1.02686154884654e-07
CYBC1	6.84373257415178e-12	0.593109358802344	0.241	0.197	1.03251393346228e-07
SELENOK	7.97171233224222e-12	0.490200026539937	0.336	0.297	1.20269223956538e-07
NECAP2	8.23458583290206e-12	-0.279179676733856	0.146	0.205	1.24235196460993e-07
ATM	8.5308027837967e-12	-0.188068985766536	0.244	0.319	1.28704221599141e-07
NOL11	8.95121150050426e-12	-0.322960329985055	0.067	0.108	1.35046927908108e-07
ARL14EP	9.16481974241902e-12	-0.310500437666226	0.084	0.129	1.38269635453876e-07
SEC11C	9.19015302039549e-12	0.581683059048521	0.262	0.22	1.38651838618707e-07
TRMT112	9.47945527469808e-12	0.391874517418506	0.473	0.455	1.4301654172937e-07
DCPS	1.00633179859608e-11	0.910996737776097	0.122	0.084	1.5182527845419e-07
GNAI3	1.02929195326715e-11	0.783489618082672	0.177	0.135	1.55289276989415e-07
MRPS33	1.05392481565381e-11	-0.29682887531058	0.092	0.138	1.59005636937691e-07
CDC42	1.07407806898368e-11	0.299626581998652	0.609	0.611	1.62046158267568e-07
RBM42	1.15341438476064e-11	0.675692316103897	0.186	0.143	1.74015628228838e-07
IFRD2	1.33939495913514e-11	-0.336446072696542	0.076	0.119	2.02074517484718e-07
TBC1D10A	1.34478147060339e-11	-0.324730012111317	0.096	0.144	2.02887180469933e-07
COX11	1.38795286756095e-11	-0.334492797345108	0.075	0.117	2.09400449128921e-07
PTPRCAP	1.41221262248614e-11	0.634328905987563	0.284	0.244	2.13060518354484e-07
NUDCD2	1.50642662972707e-11	-0.309153970060283	0.12	0.172	2.27274585626923e-07
SDHAF3	1.57503081124708e-11	-0.332719542166314	0.068	0.109	2.37624898492847e-07
WDR43	1.78397622794365e-11	-0.320081307308716	0.086	0.131	2.69148493509859e-07
UBA2	1.85349813618416e-11	-0.202599172635994	0.169	0.232	2.79637263806104e-07
NME4	2.12004316890003e-11	-0.304005558869096	0.088	0.134	3.19850912891948e-07
GABARAP	2.1558268447236e-11	0.308018757261493	0.586	0.593	3.25249596063449e-07
VPS4B	2.22311371623882e-11	0.716543746437641	0.186	0.143	3.35401166368951e-07
HSPA8	2.2629770148128e-11	-0.113580704949044	0.816	0.873	3.41415342224807e-07
ACAP2	2.34637561201308e-11	0.530297270356054	0.341	0.306	3.53997688584413e-07
PNPLA2	2.39213345230246e-11	-0.180818365394769	0.248	0.323	3.60901173948873e-07
PLCG1	2.45735221210311e-11	-0.303219568789852	0.086	0.13	3.70740728239997e-07
RASGRP2	2.47381049538135e-11	-0.198027318954725	0.294	0.375	3.73223789438184e-07
SNHG15	2.62596569766048e-11	-0.204607705272977	0.15	0.208	3.96179444806037e-07
QTRT1	2.72862351948371e-11	-0.312083349319074	0.077	0.119	4.11667430384508e-07
ADA	2.74892649105343e-11	0.857719058474228	0.115	0.078	4.14730539705231e-07
EBLN3P	2.77308268193336e-11	-0.190530309695423	0.149	0.208	4.18374984223285e-07
LINC00861	2.90032977002805e-11	-0.160961976543209	0.311	0.392	4.37572752404132e-07
RPS17	2.9128704626215e-11	-0.287296365636262	0.106	0.155	4.39464766695706e-07
C19orf53	3.28076193517808e-11	-0.130279891518436	0.488	0.593	4.94968553160317e-07
THRAP3	3.31689020466053e-11	0.53391681082699	0.328	0.294	5.00419225177134e-07
HNRNPA0	3.38721142969288e-11	-0.142536874897525	0.5	0.608	5.11028588397764e-07
AC087239.1	3.41322969869295e-11	-0.283856358668452	0.149	0.206	5.14953964641806e-07
CALCOCO1	3.45162179010862e-11	0.887358505163599	0.104	0.069	5.20746179473687e-07
MRPS21	3.64275134644326e-11	-0.132208685193143	0.357	0.451	5.49581895637894e-07
SSNA1	3.65541365322538e-11	0.497353889194873	0.333	0.299	5.51492257862113e-07
PLAC8	3.68151128009817e-11	0.606177223476162	0.317	0.282	5.55429606828412e-07
KAT8	3.68568650652478e-11	-0.261399757695271	0.103	0.152	5.56059523239393e-07
MOB1A	3.71627185813814e-11	0.669259897137938	0.235	0.195	5.60673935237301e-07
FKBP11	3.72306953990379e-11	0.58755231734495	0.277	0.236	5.61699501485284e-07
TMA7	3.89598346279053e-11	0.182442764508934	0.822	0.846	5.87787025031207e-07
GBP4	3.91237988320492e-11	0.871539180807607	0.121	0.084	5.90260752979126e-07
TEX264	3.94117410874603e-11	0.635884134101663	0.242	0.203	5.94604937786514e-07
UBE2D2	4.09350486292282e-11	-0.133508834399102	0.539	0.647	6.17587078669165e-07
CASP8	4.20440481697693e-11	0.638170413738979	0.197	0.154	6.34318554737309e-07
MTRNR2L8	4.44861631778969e-11	0.662065007908373	0.182	0.138	6.7116274386493e-07
HELB	4.56434596002671e-11	-0.26151053285963	0.064	0.103	6.88622874989229e-07
CCNC	4.57084920609616e-11	-0.417075567687737	0.072	0.111	6.89604019723728e-07
ATP6AP1	4.8451322483245e-11	0.664379651253127	0.22	0.181	7.30985102304718e-07
TES	5.65009840245585e-11	0.59096609524969	0.257	0.215	8.52430345978514e-07
CCT2	5.7726464700077e-11	-0.118858759239371	0.232	0.308	8.70919172930061e-07
BIN1	5.77626551063137e-11	0.418380612628515	0.444	0.426	8.71465177588955e-07
CDK17	5.85324456963052e-11	0.751962644919513	0.157	0.118	8.83079008220157e-07
DNAJC4	6.01653533817715e-11	-0.203676069142257	0.141	0.196	9.07714686470787e-07
GATA3	6.36901806767373e-11	-0.377864458510246	0.199	0.256	9.60893755869936e-07
TAF9	6.68452222444679e-11	-0.234241289158402	0.13	0.182	1.00849386800229e-06
CLSTN1	6.85778807440697e-11	0.92689073766482	0.101	0.067	1.03463448678578e-06
ADAR	6.86868553876498e-11	0.59363400644913	0.265	0.225	1.03627858723347e-06
GNB1	7.1515446787419e-11	0.912073304825281	0.107	0.073	1.07895354568179e-06
LAPTM5	7.25838336533971e-11	-0.128754769524067	0.762	0.838	1.0950722983288e-06
TERF1	7.34663296845695e-11	0.855597256673348	0.115	0.078	1.1083865159511e-06
HSD17B11	7.81742892560385e-11	-0.142093791793199	0.186	0.251	1.17941550200585e-06
POLR3GL	7.87057909419541e-11	0.554575774869386	0.301	0.264	1.18743426794126e-06
PIN1	8.1340136542432e-11	0.517042059620051	0.287	0.248	1.22717864001567e-06
